"","cmplnt_fr_dt","ofns_desc","prem_typ_desc","year","latitude","longitude","month","day","fips","city"
"3311",2014-09-10,"burglary","home of victim - other dwelling",2014,35.91478729,-79.05954742,9,10,37135011300,"chapel hill"
"3312",2014-08-29,"theft(including auto)","home of victim - single family",2014,35.91441173,-79.05879007,8,29,37135011300,"chapel hill"
"3313",2012-06-03,"theft(including auto)","highway/road/street  etc.",2012,35.94680385,-79.00984858,6,3,37135011201,"chapel hill"
"3314",2010-06-19,"theft(including auto)","home of victim - single family",2010,35.9515473,-79.0184933,6,19,37135011201,"chapel hill"
"3315",2010-06-21,"burglary","home of victim - single family",2010,35.90381905,-79.06594468,6,21,37135010702,"chapel hill"
"3316",2010-06-04,"burglary","home of victim - other dwelling",2010,35.90870513,-79.05820532,6,4,37135011700,"chapel hill"
"3317",2010-06-10,"burglary","home of victim - other dwelling",2010,35.91523811,-79.05936733,6,10,37135011300,"chapel hill"
"3318",2010-05-30,"burglary","home of victim - single family",2010,35.94928417,-79.02362349,5,30,37135011900,"chapel hill"
"3319",2015-02-11,"theft(including auto)","parking lot/area",2015,35.92785452,-79.0297071,2,11,37135012100,"chapel hill"
"3320",2015-02-07,"theft(including auto)","convenience store",2015,35.94559744,-79.05867379,2,7,37135011800,"chapel hill"
"3321",2015-01-29,"burglary","parking lot/area",2015,35.89731432,-79.00836711,1,29,37063002012,"chapel hill"
"3322",2012-10-21,"theft(including auto)","grocery/supermarket",2012,35.96218656,-79.05479277,10,21,37135011900,"chapel hill"
"3323",2010-05-05,"theft(including auto)","home of victim - single family",2010,35.93955646,-79.00667478,5,5,37135012100,"chapel hill"
"3324",2013-08-17,"theft(including auto)","home of victim - other dwelling",2013,35.92040588,-79.05932409,8,17,37135011300,"chapel hill"
"3325",2014-08-01,"theft(including auto)","home of victim - other dwelling",2014,35.9507176,-79.06216213,8,1,37135011800,"chapel hill"
"3326",2013-06-02,"theft(including auto)","parking lot/area",2013,35.91961947,-79.06335472,6,2,37135011300,"chapel hill"
"3327",2013-05-29,"burglary","home of victim - single family",2013,35.91972751,-79.00850231,5,29,37135012100,"chapel hill"
"3328",2013-12-04,"theft(including auto)","other residence - other dwelling",2013,35.94808179,-79.00963828,12,4,37135011201,"chapel hill"
"3329",2011-03-09,"burglary","home of victim - other dwelling",2011,35.92558576,-79.0512077,3,9,37135011400,"chapel hill"
"3330",2011-03-02,"burglary","home of victim - other dwelling",2011,35.92003102,-79.05711991,3,2,37135011300,"chapel hill"
"3331",2015-08-16,"theft(including auto)","other residence - other dwelling",2015,35.91123152,-79.05507023,8,16,37135011700,"chapel hill"
"3332",2015-06-15,"theft(including auto)","home of victim - other dwelling",2015,35.9443177,-79.05491908,6,15,37135011900,"chapel hill"
"3333",2012-06-29,"burglary","home of victim - single family",2012,35.95481185,-79.05577118,6,29,37135011900,"chapel hill"
"3334",2012-09-02,"theft(including auto)","highway/road/street  etc.",2012,35.91518784,-79.05066681,9,2,37135011400,"chapel hill"
"3335",2014-05-11,"robbery","service/gas station",2014,35.94773305,-79.05923841,5,11,37135011800,"chapel hill"
"3336",2015-10-01,"theft(including auto)","home of victim - other dwelling",2015,35.92563629,-79.03018951,10,1,37135011500,"chapel hill"
"3337",2016-04-10,"burglary","home of victim - single family",2016,35.92237226,-79.05699108,4,10,37135011300,"chapel hill"
"3338",2015-09-28,"burglary","home of victim - single family",2015,35.87512351,-79.07099027,9,28,37135012200,NA
"3339",2015-08-22,"burglary","parking lot/area",2015,35.87241746,-79.06917617,8,22,37135012200,"chapel hill"
"3340",2015-08-29,"theft(including auto)","highway/road/street  etc.",2015,35.91966076,-79.05844615,8,29,37135011300,"chapel hill"
"3341",2010-12-24,"theft(including auto)","home of victim - single family",2010,35.90350369,-79.06479422,12,24,37135011700,"chapel hill"
"3342",2010-02-19,"theft(including auto)","grocery/supermarket",2010,35.93693797,-79.02209265,2,19,37135012100,"chapel hill"
"3343",2010-10-30,"burglary","home of victim - single family",2010,35.94720935,-79.01937065,10,30,37135011201,"chapel hill"
"3344",2015-06-02,"burglary","home of victim - other dwelling",2015,35.9188175,-79.0623222,6,2,37135011300,"chapel hill"
"3345",2012-11-30,"theft(including auto)","school/college",2012,35.91165079,-79.04093884,11,30,37135011500,"chapel hill"
"3346",2010-01-15,"burglary","home of victim - single family",2010,35.94250185,-79.06257701,1,15,37135011800,"chapel hill"
"3347",2011-07-26,"theft(including auto)","restaurant",2011,35.91381703,-79.05469936,7,26,37135011400,"chapel hill"
"3348",2013-11-20,"theft(including auto)","parking lot/area",2013,35.94652745,-79.08056977,11,20,37135010702,"chapel hill"
"3349",2013-11-07,"burglary","restaurant",2013,35.88153582,-79.06557561,11,7,37135012200,"chapel hill"
"3350",2014-04-02,"theft(including auto)","other non-residential building",2014,35.93402445,-79.05436659,4,2,37135011400,"chapel hill"
"3351",2015-08-31,"burglary","parking lot/area",2015,35.89731432,-79.00836711,8,31,37063002012,"chapel hill"
"3352",2014-03-26,"theft(including auto)","home of victim - other dwelling",2014,35.93183204,-79.02339361,3,26,37135012100,"chapel hill"
"3353",2014-03-26,"burglary","home of victim - single family",2014,35.94418238,-79.04046399,3,26,37135011900,"chapel hill"
"3354",2015-01-15,"theft(including auto)","restaurant",2015,35.94389341,-79.01254622,1,15,37135012100,"chapel hill"
"3355",2011-03-11,"theft(including auto)","grocery/supermarket",2011,35.92785452,-79.0297071,3,11,37135012100,"chapel hill"
"3356",2014-12-31,"burglary","home of victim - other dwelling",2014,35.88163101,-79.06685739,12,31,37135012200,"chapel hill"
"3357",2011-05-03,"theft(including auto)","church/synagogue/temple",2011,35.91501855,-79.05248323,5,3,37135011400,"chapel hill"
"3358",2010-09-10,"burglary","home of victim - single family",2010,35.9133006,-79.06548238,9,10,37135011300,"chapel hill"
"3359",2010-09-01,"burglary","home of victim - single family",2010,35.89231347,-79.0399615,9,1,37135012200,"chapel hill"
"3360",2012-03-09,"theft(including auto)","other residence - other dwelling",2012,35.90285873,-79.01038361,3,9,37135012100,"chapel hill"
"3361",2010-07-22,"burglary","home of victim - single family",2010,35.92395435,-79.01677614,7,22,37135012100,"chapel hill"
"3362",2012-10-05,"theft(including auto)","parking lot/area",2012,35.94448736,-79.0118273,10,5,37135012100,"chapel hill"
"3363",2016-10-22,"burglary","home of victim - single family",2016,35.91403603,-79.06528719,10,22,37135011300,"chapel hill"
"3364",2010-04-12,"burglary","home of victim - single family",2010,35.93152019,-79.01956279,4,12,37135012100,"chapel hill"
"3365",2013-10-31,"theft(including auto)","home of victim - other dwelling",2013,35.92060122,-79.05808657,10,31,37135011300,"chapel hill"
"3366",2011-12-02,"theft(including auto)","bar/nightclub/lounge",2011,35.91310762,-79.05542354,12,2,37135011600,"chapel hill"
"3367",2012-10-06,"theft(including auto)","all other",2012,35.94737625,-79.06097412,10,6,37135011800,"chapel hill"
"3368",2010-09-05,"robbery","convenience store",2010,35.92785452,-79.0297071,9,5,37135012100,"chapel hill"
"3369",2010-09-01,"theft(including auto)","restaurant",2010,35.8806683,-79.06635499,9,1,37135012200,"chapel hill"
"3370",2015-09-16,"burglary","highway/road/street  etc.",2015,35.87241746,-79.06917617,9,16,37135012200,"chapel hill"
"3371",2011-05-19,"burglary","home of victim - single family",2011,35.94537477,-79.05659772,5,19,37135011900,"chapel hill"
"3372",2015-04-19,"burglary","parking lot/area",2015,35.90455513,-79.03203132,4,19,37135011500,"chapel hill"
"3373",2010-08-06,"aggravated assault","parking lot/area",2010,35.93474596,-79.02809665,8,6,37135012100,"chapel hill"
"3374",2014-03-01,"theft(including auto)","home of offender - other dwell",2014,35.9245563,-79.0666124,3,1,37135011800,"chapel hill"
"3375",2012-01-19,"theft(including auto)","home of victim - other dwelling",2012,35.91568349,-79.05408021,1,19,37135011400,"chapel hill"
"3376",2012-07-15,"burglary","home of victim - single family",2012,35.9343005,-79.01185702,7,15,37135012100,"chapel hill"
"3377",2011-06-30,"burglary","home of victim - single family",2011,35.9024245,-79.06198469,6,30,37135011700,"chapel hill"
"3378",2011-04-21,"burglary","school/college",2011,35.90971266,-79.05543593,4,21,37135011700,"chapel hill"
"3379",2014-09-29,"theft(including auto)","grocery/supermarket",2014,35.96218656,-79.05479277,9,29,37135011900,"chapel hill"
"3380",2016-03-17,"theft(including auto)","behind building/alley",2016,35.91431634,-79.05336187,3,17,37135011400,"chapel hill"
"3381",2016-09-02,"burglary","highway/road/street  etc.",2016,35.90994193,-79.06098213,9,2,37135011700,"chapel hill"
"3382",2011-09-07,"theft(including auto)","other residence - single family dwelling",2011,35.96094359,-79.05793757,9,7,37135011201,"chapel hill"
"3383",2016-02-10,"theft(including auto)","highway/road/street  etc.",2016,35.90461923,-79.05382293,2,10,37135011600,"chapel hill"
"3384",2016-11-24,"theft(including auto)","government/public building",2016,35.91419305,-79.05665128,11,24,37135011300,"chapel hill"
"3385",2012-03-27,"theft(including auto)","other residence - other dwelling",2012,35.95128255,-79.01030973,3,27,37135011201,"chapel hill"
"3386",2011-08-21,"burglary","home of victim - single family",2011,35.91403108,-79.05807576,8,21,37135011300,"chapel hill"
"3387",2017-01-17,"burglary","highway/road/street  etc.",2017,35.91310762,-79.05542354,1,17,37135011600,"chapel hill"
"3388",2012-03-20,"burglary","parking lot/area",2012,35.91425874,-79.05482185,3,20,37135011400,"chapel hill"
"3389",2016-10-09,"burglary","highway/road/street  etc.",2016,35.91699786,-79.054106,10,9,37135011400,"chapel hill"
"3390",2016-05-13,"burglary","parking lot/area",2016,35.92785452,-79.0297071,5,13,37135012100,"chapel hill"
"3391",2012-12-19,"burglary","home of victim - single family",2012,35.95555035,-79.02101838,12,19,37135011201,"chapel hill"
"3392",2010-04-10,"burglary","parking lot/area",2010,35.92785452,-79.0297071,4,10,37135012100,"chapel hill"
"3393",2010-03-28,"burglary","home of victim - single family",2010,35.94469176,-79.0571381,3,28,37135011900,"chapel hill"
"3394",2012-08-20,"burglary","home of victim - other dwelling",2012,35.93490408,-79.0214102,8,20,37135012100,"chapel hill"
"3395",2011-12-31,"burglary","home of victim - single family",2011,35.91683705,-79.03056017,12,31,37135011500,"chapel hill"
"3396",2012-08-19,"robbery","other retail establishment",2012,35.94669343,-79.01005636,8,19,37135011201,"chapel hill"
"3397",2012-08-14,"burglary","residential outbuilding/storage",2012,35.96014508,-79.05370767,8,14,37135011900,"chapel hill"
"3398",2016-02-03,"theft(including auto)","other retail establishment",2016,35.94782637,-79.0127921,2,3,37135011201,"chapel hill"
"3399",2010-10-05,"robbery","financial institution",2010,35.91504077,-79.05468051,10,5,37135011400,"chapel hill"
"3400",2010-10-01,"theft(including auto)","home of victim - single family",2010,35.93791459,-79.04515375,10,1,37135011900,"chapel hill"
"3401",2014-09-16,"theft(including auto)","bar/nightclub/lounge",2014,35.91486213,-79.05295726,9,16,37135011400,"chapel hill"
"3402",2012-04-18,"theft(including auto)","highway/road/street  etc.",2012,35.88202319,-79.06438377,4,18,37135012200,"chapel hill"
"3403",2012-02-10,"burglary","enclosed parking/deck",2012,35.91127554,-79.06016076,2,10,37135011700,"chapel hill"
"3404",2010-09-01,"burglary","home of victim - single family",2010,35.93350608,-79.00625842,9,1,37135012100,"chapel hill"
"3405",2010-08-10,"burglary","home of victim - single family",2010,35.906196,-79.03984269,8,10,37135011500,"chapel hill"
"3406",2010-08-28,"burglary","home of victim - other dwelling",2010,35.89720348,-79.05659734,8,28,37135011700,"chapel hill"
"3407",2015-05-27,"burglary","parking lot/area",2015,35.88003002,-79.08233857,5,27,37135012200,"chapel hill"
"3408",2015-06-24,"burglary","highway/road/street  etc.",2015,35.91045601,-79.06364805,6,24,37135011700,"chapel hill"
"3409",2015-06-23,"burglary","parking lot/area",2015,35.94751294,-79.05819584,6,23,37135011900,"chapel hill"
"3410",2015-06-23,"robbery","parking lot/area",2015,35.93537443,-79.02639606,6,23,37135012100,"chapel hill"
"3411",2015-07-18,"theft(including auto)","highway/road/street  etc.",2015,35.90768179,-79.05553483,7,18,37135011700,"chapel hill"
"3412",2015-03-08,"burglary","home of victim - single family",2015,35.91722405,-79.04362968,3,8,37135011400,"chapel hill"
"3413",2014-08-30,"theft(including auto)","parking lot/area",2014,35.93443075,-79.02422573,8,30,37135012100,"chapel hill"
"3414",2016-07-10,"burglary","home of victim - other dwelling",2016,35.92171956,-79.05439987,7,10,37135011400,"chapel hill"
"3415",2013-12-15,"burglary","other non-residential building",2013,35.91208435,-79.06006619,12,15,37135011700,"chapel hill"
"3416",2016-07-16,"theft(including auto)","home of victim - other dwelling",2016,35.90006609,-79.06811985,7,16,37135011700,"chapel hill"
"3417",2010-11-28,"burglary","commercial/office building",2010,35.91372646,-79.0564452,11,28,37135011700,"chapel hill"
"3418",2010-10-15,"theft(including auto)","government/public building",2010,35.93219297,-79.03572266,10,15,37135011900,"chapel hill"
"3419",2014-08-03,"theft(including auto)","home of victim - single family",2014,35.90844297,-79.01509275,8,3,37135012100,"chapel hill"
"3420",2010-11-11,"theft(including auto)","restaurant",2010,35.91354409,-79.05429753,11,11,37135011600,"chapel hill"
"3421",2015-02-17,"theft(including auto)","behind building/alley",2015,35.9069858,-79.06358278,2,17,37135011700,"chapel hill"
"3422",2015-02-08,"burglary","home of victim - single family",2015,35.91323603,-79.06665997,2,8,37135011300,"chapel hill"
"3423",2015-06-07,"burglary","restaurant",2015,35.9623478,-79.03516036,6,7,37135011201,"chapel hill"
"3424",2015-06-17,"theft(including auto)","parking lot/area",2015,35.92454147,-79.02407074,6,17,37135012100,"chapel hill"
"3425",2014-11-05,"theft(including auto)","highway/road/street  etc.",2014,35.93127793,-79.00235638,11,5,37063002018,"chapel hill"
"3426",2014-10-29,"burglary","parking lot/area",2014,35.94313775,-79.0401972,10,29,37135011900,"chapel hill"
"3427",2013-11-22,"theft(including auto)","bar/nightclub/lounge",2013,35.9142076,-79.05395116,11,22,37135011400,"chapel hill"
"3428",2014-12-15,"theft(including auto)","restaurant",2014,35.94929021,-79.0588221,12,15,37135011800,"chapel hill"
"3429",2014-12-10,"theft(including auto)","pharmacy",2014,35.91425874,-79.05482185,12,10,37135011400,"chapel hill"
"3430",2013-02-19,"burglary","home of victim - single family",2013,35.9579896,-79.05516754,2,19,37135011900,"chapel hill"
"3431",2014-01-25,"burglary","home of victim - other dwelling",2014,35.9245563,-79.0666124,1,25,37135011800,"chapel hill"
"3432",2010-08-18,"burglary","home of victim - single family",2010,35.91999435,-79.06102753,8,18,37135011300,"chapel hill"
"3433",2011-09-04,"aggravated assault","parking lot/area",2011,35.91319574,-79.05695968,9,4,37135011700,"chapel hill"
"3434",2014-12-29,"theft(including auto)","government/public building",2014,35.9259439,-79.03287135,12,29,37135011500,"chapel hill"
"3435",2013-06-20,"theft(including auto)","parking lot/area",2013,35.90345817,-79.06776355,6,20,37135010702,"chapel hill"
"3436",2015-05-14,"burglary","home of victim - single family",2015,35.90994193,-79.06098213,5,14,37135011700,"chapel hill"
"3437",2014-10-25,"theft(including auto)","parking lot/area",2014,35.94698228,-79.04604467,10,25,37135011900,"chapel hill"
"3438",2013-12-21,"burglary","home of victim - single family",2013,35.91654834,-79.06010061,12,21,37135011300,"chapel hill"
"3439",2014-02-12,"burglary","home of victim - single family",2014,35.92081912,-79.05945356,2,12,37135011300,"chapel hill"
"3440",2010-05-19,"burglary","parking lot/area",2010,35.94504166,-79.02459717,5,19,37135011900,"chapel hill"
